px,py,pz,vx,vy,vz,q1,q2,q3,q4,GPS_px,GPS_py,GPS_pz,IMU_vx,IMU_vy,IMU_vz
5,-3,2,6.51E-13,-3.91E-13,2.60E-13,1,0,0,0,4.899628232,-2.822310537,2.067167572,-0.006208487,-0.01611662,-0.010955462
5,-3,2,6.45E-13,-3.87E-13,2.58E-13,1,0,0,0,4.954232271,-2.957960072,2.043955875,-0.003030079,-0.013612798,-0.000696682
5,-3,2,6.38E-13,-3.83E-13,2.55E-13,1,0,0,0,5.019787475,-3.003841776,1.951073844,0.02193536,-0.004848811,0.003430311
5,-3,2,6.32E-13,-3.79E-13,2.53E-13,1,0,0,0,4.937827221,-3.200041663,1.876609794,-0.002064419,0.004915406,0.009986677
5,-3,2,6.25E-13,-3.75E-13,2.50E-13,1,0,0,0,4.966279917,-3.09395037,1.801387182,0.007032696,0.000570465,0.003245044
5,-3,2,6.19E-13,-3.71E-13,2.48E-13,1,0,0,0,4.952914072,-3.025058635,2.055293046,-0.013713943,0.007781775,0.001324553
5,-3,2,6.13E-13,-3.68E-13,2.45E-13,1,0,0,0,5.013682279,-2.831864396,1.944572522,0.0057141,-0.012373983,0.006509461
5,-3,2,6.07E-13,-3.64E-13,2.43E-13,1,0,0,0,4.93276834,-3.116160587,2.012065995,0.007114426,0.001063931,0.000243487
5,-3,2,6.01E-13,-3.60E-13,2.40E-13,1,0,0,0,5.325549443,-2.819458604,1.947203686,0.026337814,0.003074536,-0.005333494
5,-3,2,5.95E-13,-3.57E-13,2.38E-13,1,0,0,0,5.100452032,-2.898195058,1.849116094,0.001819356,-0.01146292,-0.006466636
5,-3,2,5.89E-13,-3.53E-13,2.36E-13,1,0,0,0,4.97646501,-2.903343736,2.003948773,0.004242497,-0.01467358,0.008454607
5,-3,2,5.83E-13,-3.50E-13,2.33E-13,1,0,0,0,4.991894996,-3.186542701,1.944754834,-0.00563302,0.007895451,0.012541416
5,-3,2,5.77E-13,-3.46E-13,2.31E-13,1,0,0,0,5.011479237,-2.918493164,1.90914012,-0.009141463,-0.007697257,-0.001608015
5,-3,2,5.71E-13,-3.43E-13,2.29E-13,1,0,0,0,5.115828553,-2.835291613,2.050920406,0.006387533,-0.016878324,-0.003099153
5,-3,2,5.66E-13,-3.39E-13,2.26E-13,1,0,0,0,5.108407149,-3.107710206,2.133415684,-0.019319069,-0.008062978,0.000974649
5,-3,2,5.60E-13,-3.36E-13,2.24E-13,1,0,0,0,4.878975298,-2.954084017,1.947769138,0.00550008,-0.018398399,-0.000274799
5,-3,2,5.54E-13,-3.33E-13,2.22E-13,1,0,0,0,4.931485108,-3.166951136,2.036294351,0.001500773,-0.000130698,0.003205812
5,-3,2,5.49E-13,-3.29E-13,2.20E-13,1,0,0,0,4.906868738,-3.141365013,1.975574212,-0.010369955,0.008195557,0.006393753
5,-3,2,5.43E-13,-3.26E-13,2.17E-13,1,0,0,0,4.931171206,-3.015807341,1.972919425,-0.003815404,-0.006211368,0.016663017
5,-3,2,5.38E-13,-3.23E-13,2.15E-13,1,0,0,0,5.086341315,-2.918132175,2.0337829,0.003603907,-0.005009854,0.014983559
5,-3,2,5.32E-13,-3.19E-13,2.13E-13,1,0,0,0,5.051890818,-3.015654301,2.1253725,-0.00394476,0.00472948,-0.006344035
5,-3,2,5.27E-13,-3.16E-13,2.11E-13,1,0,0,0,5.012899108,-3.219260052,1.843713072,-0.006444043,0.00055479,-0.005952791
5,-3,2,5.22E-13,-3.13E-13,2.09E-13,1,0,0,0,4.986720518,-2.8495511,1.803139118,0.004302223,-0.012080977,0.029254637
5,-3,2,5.17E-13,-3.10E-13,2.07E-13,1,0,0,0,4.85437052,-2.936605679,2.035400585,0.001700747,0.007050422,-0.002782198
5,-3,2,5.12E-13,-3.07E-13,2.05E-13,1,0,0,0,4.881212149,-3.089157628,1.965364596,-0.004461241,0.009980144,0.002830094
5,-3,2,5.06E-13,-3.04E-13,2.03E-13,1,0,0,0,5.036387882,-3.038559107,2.009518951,0.015416143,-0.012757301,0.007721892
5,-3,2,5.01E-13,-3.01E-13,2.01E-13,1,0,0,0,5.107568781,-3.049845084,1.875232998,0.008987645,0.018494609,0.014886184
5,-3,2,4.96E-13,-2.98E-13,1.99E-13,1,0,0,0,4.940798674,-3.014709398,2.031405461,0.017954031,0.013389307,-0.006468472
5,-3,2,4.91E-13,-2.95E-13,1.97E-13,1,0,0,0,4.987369496,-2.962762813,2.141058492,-0.009747726,-0.020880787,0.018693511
5,-3,2,4.86E-13,-2.92E-13,1.95E-13,1,0,0,0,4.969786133,-3.196990203,2.069839937,0.003400812,0.003499673,0.004798361
5,-3,2,4.82E-13,-2.89E-13,1.93E-13,1,0,0,0,4.917488732,-2.966512497,1.857859264,-0.010001538,0.006875813,0.009920021
5,-3,2,4.77E-13,-2.86E-13,1.91E-13,1,0,0,0,5.120247222,-3.097266578,1.996662147,-0.000903719,0.003431557,-0.004710591
5,-3,2,4.72E-13,-2.83E-13,1.89E-13,1,0,0,0,4.921362989,-3.019254773,2.086462912,0.014514486,0.006038435,-0.011346747
5,-3,2,4.67E-13,-2.80E-13,1.87E-13,1,0,0,0,5.024684818,-2.78230913,1.962258816,-0.008601729,-0.007074647,0.008232805
5,-3,2,4.63E-13,-2.78E-13,1.85E-13,1,0,0,0,4.877087753,-2.92732969,1.874408277,0.004673442,0.007500045,-0.006452705
5,-3,2,4.58E-13,-2.75E-13,1.83E-13,1,0,0,0,4.91944397,-2.871072144,1.955443364,-0.002077257,-0.016932721,0.000705387
5,-3,2,4.53E-13,-2.72E-13,1.81E-13,1,0,0,0,5.02470018,-3.037330913,2.084156204,2.00E-05,-0.017778679,0.006614252
5,-3,2,4.49E-13,-2.69E-13,1.80E-13,1,0,0,0,5.058738413,-2.898801838,1.974049776,-0.004623705,-0.009083269,-0.001597328
5,-3,2,4.44E-13,-2.67E-13,1.78E-13,1,0,0,0,5.159579894,-2.980315125,2.083082593,0.018925882,-0.006514815,0.001398555
5,-3,2,4.40E-13,-2.64E-13,1.76E-13,1,0,0,0,4.927806322,-3.115488856,2.019952555,0.017660483,0.004382184,0.001521496
5,-3,2,4.36E-13,-2.61E-13,1.74E-13,1,0,0,0,5.007369784,-3.077372713,1.985961516,-0.003061975,0.004144949,0.009417751
5,-3,2,4.31E-13,-2.59E-13,1.72E-13,1,0,0,0,5.092985622,-3.045574401,2.032900805,-0.004888477,-0.014763167,0.020707256
5,-3,2,4.27E-13,-2.56E-13,1.71E-13,1,0,0,0,5.032227558,-2.949637018,1.780933002,0.001221453,-0.007853173,0.011491643
5,-3,2,4.23E-13,-2.54E-13,1.69E-13,1,0,0,0,5.129124952,-3.026737566,1.80995935,0.012098852,0.001360933,0.001352474
5,-3,2,4.18E-13,-2.51E-13,1.67E-13,1,0,0,0,5.063324435,-2.964756846,1.954126619,0.00365831,0.001883952,0.011646444
5,-3,2,4.14E-13,-2.49E-13,1.66E-13,1,0,0,0,5.027345834,-3.017120969,2.030899367,-0.018846612,-0.001737063,0.013072711
5,-3,2,4.10E-13,-2.46E-13,1.64E-13,1,0,0,0,5.197005506,-2.971076329,1.985340804,-0.014912301,0.015241333,-0.017609069
5,-3,2,4.06E-13,-2.44E-13,1.62E-13,1,0,0,0,4.957785355,-3.032884966,1.820337001,0.000179434,0.015832122,-0.020341295
5,-3,2,4.02E-13,-2.41E-13,1.61E-13,1,0,0,0,5.061913006,-2.95540325,2.0012963,-0.0021785,0.014140671,0.00629445
5,-3,2,3.98E-13,-2.39E-13,1.59E-13,1,0,0,0,4.87606775,-2.916946199,2.007071625,-0.021351238,-0.006756314,-0.004815852
5,-3,2,3.94E-13,-2.36E-13,1.58E-13,1,0,0,0,4.897534512,-3.115444824,2.081520748,-0.001759923,-0.001400572,0.007619836
5,-3,2,3.90E-13,-2.34E-13,1.56E-13,1,0,0,0,4.926938705,-2.948700215,2.135886679,-0.001500877,-0.001698007,-0.017842064
5,-3,2,3.86E-13,-2.32E-13,1.54E-13,1,0,0,0,4.940121597,-3.168987201,2.148410425,-0.009994286,0.006663926,-0.002650806
5,-3,2,3.82E-13,-2.29E-13,1.53E-13,1,0,0,0,5.055309545,-3.137677674,1.990526309,0.003535767,-0.006354863,-0.004711483
5,-3,2,3.78E-13,-2.27E-13,1.51E-13,1,0,0,0,4.940970011,-2.967339142,2.067675856,-0.017392956,-0.002805581,0.001370945
5,-3,2,3.75E-13,-2.25E-13,1.50E-13,1,0,0,0,4.92419599,-2.968368071,1.979861305,-0.010299902,0.002376197,0.002559877
5,-3,2,3.71E-13,-2.22E-13,1.48E-13,1,0,0,0,5.032036174,-2.995332455,1.995012625,-0.00861343,-0.003151593,-1.71E-05
5,-3,2,3.67E-13,-2.20E-13,1.47E-13,1,0,0,0,5.029906315,-2.916370917,1.936390916,-0.012647125,0.004878466,0.003879034
5,-3,2,3.63E-13,-2.18E-13,1.45E-13,1,0,0,0,4.916188768,-2.870817231,2.018310864,0.001581128,-0.00486841,-0.003974928
5,-3,2,3.60E-13,-2.16E-13,1.44E-13,1,0,0,0,5.151089238,-2.765794579,1.837333405,0.001030686,-0.005472563,0.006661217
5,-3,2,3.56E-13,-2.14E-13,1.42E-13,1,0,0,0,4.999059026,-2.932783542,2.020280384,0.010772302,0.003356454,-0.001886553
5,-3,2,3.53E-13,-2.12E-13,1.41E-13,1,0,0,0,5.029797238,-2.796926838,2.092016618,0.012680852,-0.003318076,-0.031609223
5,-3,2,3.49E-13,-2.09E-13,1.40E-13,1,0,0,0,5.066339101,-3.113852865,2.156767027,-0.011661062,0.001815781,-0.001415278
5,-3,2,3.46E-13,-2.07E-13,1.38E-13,1,0,0,0,4.876861394,-3.002090408,2.075714231,0.002007229,-0.001179939,-0.012423032
5,-3,2,3.42E-13,-2.05E-13,1.37E-13,1,0,0,0,4.95761548,-3.156732421,1.990109729,0.012127225,-0.001900168,-0.007338348
5,-3,2,3.39E-13,-2.03E-13,1.36E-13,1,0,0,0,5.035187085,-3.016677209,1.999559976,-0.023200397,0.003166997,0.004398946
5,-3,2,3.35E-13,-2.01E-13,1.34E-13,1,0,0,0,5.023083087,-2.86347966,1.973386863,-0.008841298,0.02420069,0.004525394
5,-3,2,3.32E-13,-1.99E-13,1.33E-13,1,0,0,0,5.048225181,-3.037150549,2.205221016,-8.82E-05,-0.005111759,-0.003443994
5,-3,2,3.29E-13,-1.97E-13,1.31E-13,1,0,0,0,4.981471476,-3.04364854,2.014449811,-0.01217181,-0.013480006,0.000214469
5,-3,2,3.25E-13,-1.95E-13,1.30E-13,1,0,0,0,4.976270062,-3.205448849,1.955559542,-0.01030067,0.010759463,-4.28E-05
5,-3,2,3.22E-13,-1.93E-13,1.29E-13,1,0,0,0,4.956698135,-3.0009417,2.109939167,0.004544936,0.010227964,0.021103312
5,-3,2,3.19E-13,-1.91E-13,1.28E-13,1,0,0,0,4.955991644,-3.059478987,2.13235276,0.020131166,-0.00996863,-0.015222104
5,-3,2,3.16E-13,-1.89E-13,1.26E-13,1,0,0,0,4.81308258,-3.044930015,2.166990631,0.008270577,0.013690541,-0.018198249
5,-3,2,3.13E-13,-1.88E-13,1.25E-13,1,0,0,0,5.176337319,-3.007890437,2.116103736,0.019006261,0.009303495,-0.007159494
5,-3,2,3.09E-13,-1.86E-13,1.24E-13,1,0,0,0,5.065706919,-2.919417065,1.839245758,0.011063219,-0.010600841,0.004480524
5,-3,2,3.06E-13,-1.84E-13,1.23E-13,1,0,0,0,4.917942905,-2.924753599,2.316825643,-0.00286858,-0.012243845,0.018955706
5,-3,2,3.03E-13,-1.82E-13,1.21E-13,1,0,0,0,4.822317778,-3.062221742,2.038413901,0.02123954,-0.013221369,0.013963717
5,-3,2,3.00E-13,-1.80E-13,1.20E-13,1,0,0,0,4.962952333,-2.891792408,2.228086339,0.010869593,0.003107088,-0.008524869
5,-3,2,2.97E-13,-1.78E-13,1.19E-13,1,0,0,0,4.930204281,-2.938795096,2.06903836,-0.013660333,-0.013156116,-0.008082219
5,-3,2,2.94E-13,-1.77E-13,1.18E-13,1,0,0,0,5.158420898,-3.011900676,1.931962803,-0.022397575,-0.001641931,0.015443693
5,-3,2,2.91E-13,-1.75E-13,1.17E-13,1,0,0,0,5.020846973,-3.03798377,1.848786554,-0.00609909,-0.001194477,-0.005000655
5,-3,2,2.88E-13,-1.73E-13,1.15E-13,1,0,0,0,4.975796713,-2.952332621,2.292832765,0.011228645,-0.014217517,0.01504106
5,-3,2,2.86E-13,-1.71E-13,1.14E-13,1,0,0,0,4.992732735,-2.931466439,2.024048474,0.020230417,0.018248291,0.012664175
5,-3,2,2.83E-13,-1.70E-13,1.13E-13,1,0,0,0,5.047733275,-2.891830591,2.02594465,-0.007693415,0.01272091,0.004132755
5,-3,2,2.80E-13,-1.68E-13,1.12E-13,1,0,0,0,4.859562251,-3.139897275,1.948671047,-0.003108114,-0.006347788,0.003919095
5,-3,2,2.77E-13,-1.66E-13,1.11E-13,1,0,0,0,4.950878244,-3.070316492,2.164940861,-0.016158849,-0.004072742,0.006546452
5,-3,2,2.74E-13,-1.65E-13,1.10E-13,1,0,0,0,4.924183424,-2.994328511,2.074347705,-0.00279319,-0.013102317,0.007423004
5,-3,2,2.72E-13,-1.63E-13,1.09E-13,1,0,0,0,4.937610408,-2.923146724,2.004450223,-0.001205994,0.006939945,0.022899623
5,-3,2,2.69E-13,-1.61E-13,1.08E-13,1,0,0,0,5.031570206,-3.03780601,1.955932818,0.013547896,0.000193337,0.002199217
5,-3,2,2.66E-13,-1.60E-13,1.06E-13,1,0,0,0,4.991165954,-2.958146691,1.957814178,0.006513208,-0.000860545,0.006682221
5,-3,2,2.63E-13,-1.58E-13,1.05E-13,1,0,0,0,4.881549252,-3.001453221,1.90934238,0.005889724,-0.001886732,0.003791673
5,-3,2,2.61E-13,-1.57E-13,1.04E-13,1,0,0,0,5.23260046,-2.99630124,2.11343124,0.022016216,0.005802696,-0.010420369
5,-3,2,2.58E-13,-1.55E-13,1.03E-13,1,0,0,0,5.008713791,-2.90492044,1.967422075,-1.10E-05,-0.001778528,-0.001413046
5,-3,2,2.56E-13,-1.53E-13,1.02E-13,1,0,0,0,4.959382824,-2.91724609,1.97923354,-0.005765206,0.00840739,0.001088209
5,-3,2,2.53E-13,-1.52E-13,1.01E-13,1,0,0,0,4.859762995,-2.967811647,1.984255139,0.01415377,-0.011689561,-0.002511482
5,-3,2,2.51E-13,-1.50E-13,1.00E-13,1,0,0,0,4.996468775,-3.014947395,1.775984575,-0.013070508,-0.009523863,0.010048791
5,-3,2,2.48E-13,-1.49E-13,9.92E-14,1,0,0,0,5.111471914,-3.172595538,1.953432138,-0.007196679,-0.008051751,0.009515106
5,-3,2,2.46E-13,-1.47E-13,9.82E-14,1,0,0,0,5.037905162,-2.949646354,1.958563587,0.004353288,-0.000728147,-0.007714917
5,-3,2,2.43E-13,-1.46E-13,9.73E-14,1,0,0,0,4.958668309,-3.020635577,1.919469355,-0.002580606,-0.000426565,-0.001141286
5,-3,2,2.41E-13,-1.44E-13,9.63E-14,1,0,0,0,4.936003785,-3.134084928,2.02207494,0.000616431,-0.007002651,-0.002967478
5,-3,2,2.38E-13,-1.43E-13,9.53E-14,1,0,0,0,5.043404168,-3.088283533,2.014827043,0.000333246,0.000525926,-0.003097933
5,-3,2,2.36E-13,-1.42E-13,9.44E-14,1,0,0,0,4.974239152,-2.983117406,1.841979154,-0.003745229,-0.007455385,-0.002437379
5,-3,2,2.34E-13,-1.40E-13,9.34E-14,1,0,0,0,4.89163663,-2.866070925,1.955381924,0.011093948,0.026923748,-0.005874652
5,-3,2,2.31E-13,-1.39E-13,9.25E-14,1,0,0,0,4.970987836,-3.093666444,1.924778129,-0.000778254,0.005055512,0.030116313
5,-3,2,2.29E-13,-1.37E-13,9.16E-14,1,0,0,0,4.999458297,-2.901550545,2.013385647,0.005830946,-0.002896428,-0.00356353
5,-3,2,2.27E-13,-1.36E-13,9.06E-14,1,0,0,0,5.125163723,-3.011626499,2.105890887,0.005577986,-0.009528909,-0.003316666
5,-3,2,2.24E-13,-1.35E-13,8.97E-14,1,0,0,0,4.997405132,-3.138475982,2.140622829,0.011229768,0.014092252,-0.005523344
5,-3,2,2.22E-13,-1.33E-13,8.88E-14,1,0,0,0,4.946933404,-2.797635538,2.012120055,-0.012771335,0.004607311,0.013139447
5,-3,2,2.20E-13,-1.32E-13,8.80E-14,1,0,0,0,5.114059714,-2.879783251,1.808679998,-0.017118793,-0.006846764,0.003154165
5,-3,2,2.18E-13,-1.31E-13,8.71E-14,1,0,0,0,5.006196338,-3.07317966,1.885594452,-0.005174327,-0.014238234,0.003444677
5,-3,2,2.16E-13,-1.29E-13,8.62E-14,1,0,0,0,5.056907145,-3.086992486,2.104545301,0.008991511,0.011609228,0.004864428
5,-3,2,2.13E-13,-1.28E-13,8.53E-14,1,0,0,0,4.996837873,-2.932870495,2.071792733,0.002752666,-0.001087766,0.003118001
5,-3,2,2.11E-13,-1.27E-13,8.45E-14,1,0,0,0,4.865755717,-2.852273299,1.989315586,0.000340422,0.013112529,-0.007760409
5,-3,2,2.09E-13,-1.25E-13,8.36E-14,1,0,0,0,5.093449366,-3.000232473,2.210995841,0.020727781,0.023112991,-0.001568468
5,-3,2,2.07E-13,-1.24E-13,8.28E-14,1,0,0,0,5.112554569,-2.894417164,1.9461817,-0.005549612,0.005856883,-0.005718301
5,-3,2,2.05E-13,-1.23E-13,8.20E-14,1,0,0,0,5.052892746,-3.012449718,2.041986813,-0.001112106,0.005225641,-0.039325709
5,-3,2,2.03E-13,-1.22E-13,8.12E-14,1,0,0,0,4.928455797,-3.064587175,1.930704612,0.012818372,-0.007049847,0.00770994
5,-3,2,2.01E-13,-1.21E-13,8.03E-14,1,0,0,0,5.052497955,-2.838170998,1.939117639,-0.025783266,0.003399134,-0.005958896
5,-3,2,1.99E-13,-1.19E-13,7.95E-14,1,0,0,0,4.878164248,-2.967478142,2.161258731,0.001298894,0.014561462,-0.004939023
5,-3,2,1.97E-13,-1.18E-13,7.88E-14,1,0,0,0,4.870393769,-3.163057172,2.214569475,0.022401371,-0.027414851,0.008056302
5,-3,2,1.95E-13,-1.17E-13,7.80E-14,1,0,0,0,4.99686971,-2.916627862,2.065370969,-0.014255062,-0.004368481,-0.007372586
5,-3,2,1.93E-13,-1.16E-13,7.72E-14,1,0,0,0,5.244556668,-3.19356513,2.140996281,2.72E-05,0.012314373,-0.001314561
5,-3,2,1.91E-13,-1.15E-13,7.64E-14,1,0,0,0,5.098359682,-2.848059123,1.961463415,0.000955249,0.000413942,0.016815989
5,-3,2,1.89E-13,-1.13E-13,7.56E-14,1,0,0,0,5.041473545,-3.002969606,2.160744921,0.005335067,-0.008402286,0.003868696
5,-3,2,1.87E-13,-1.12E-13,7.49E-14,1,0,0,0,4.984545382,-2.884274779,2.106358212,-0.006067834,-0.014312695,0.002993695
5,-3,2,1.85E-13,-1.11E-13,7.41E-14,1,0,0,0,4.965409963,-2.943803773,2.019782875,0.015896553,0.010817109,-0.010078547
5,-3,2,1.84E-13,-1.10E-13,7.34E-14,1,0,0,0,5.11306759,-2.875175136,1.868137681,0.002786224,-0.016400915,0.000896128
5,-3,2,1.82E-13,-1.09E-13,7.27E-14,1,0,0,0,5.046040206,-2.916460866,2.124420407,0.004713755,0.008108008,-0.001611886
5,-3,2,1.80E-13,-1.08E-13,7.19E-14,1,0,0,0,5.089749011,-3.0676793,2.022336366,0.015797842,-0.001980702,0.005152093
5,-3,2,1.78E-13,-1.07E-13,7.12E-14,1,0,0,0,5.011603748,-3.047708518,1.981145277,0.002132161,-0.01173371,-0.001315759
5,-3,2,1.76E-13,-1.06E-13,7.05E-14,1,0,0,0,5.141669876,-3.098536481,2.034334494,-0.018290351,0.011416299,-4.60E-05
5,-3,2,1.75E-13,-1.05E-13,6.98E-14,1,0,0,0,4.972578474,-3.078823714,1.939153069,-0.005153849,-0.006322084,0.011269026
5,-3,2,1.73E-13,-1.04E-13,6.91E-14,1,0,0,0,4.950799732,-3.041094805,2.043283505,0.000895109,0.005825384,0.006864366
5,-3,2,1.71E-13,-1.03E-13,6.84E-14,1,0,0,0,4.973966736,-3.029404882,1.972018758,0.0040014,0.017990528,-0.006870521
5,-3,2,1.69E-13,-1.02E-13,6.77E-14,1,0,0,0,5.000519569,-2.959851448,2.029749051,-0.003503374,-0.005998276,-0.004261493
5,-3,2,1.68E-13,-1.01E-13,6.71E-14,1,0,0,0,4.866338526,-2.887530672,1.997884654,-0.004758721,0.007654122,0.007245292
5,-3,2,1.66E-13,-9.96E-14,6.64E-14,1,0,0,0,5.209127578,-2.959261621,2.083632107,0.012371399,0.00750889,0.010258953
5,-3,2,1.64E-13,-9.86E-14,6.57E-14,1,0,0,0,4.975241173,-2.881223549,2.034622648,0.010088801,-0.009042319,0.0100655
5,-3,2,1.63E-13,-9.76E-14,6.51E-14,1,0,0,0,4.882626051,-3.000487704,1.92971588,-0.005104688,0.008145912,-0.012023809
5,-3,2,1.61E-13,-9.66E-14,6.44E-14,1,0,0,0,5.196971965,-2.935492996,1.88159957,-0.003373986,-0.001552636,-0.005185407
5,-3,2,1.59E-13,-9.56E-14,6.38E-14,1,0,0,0,4.896299756,-2.842257521,1.962700835,-0.015559373,-0.003389724,-0.006148319
5,-3,2,1.58E-13,-9.47E-14,6.31E-14,1,0,0,0,4.992379036,-2.987164183,1.935361928,0.003104919,-0.011919065,-0.011656552
5,-3,2,1.56E-13,-9.37E-14,6.25E-14,1,0,0,0,4.882548237,-3.036186215,2.137079072,-0.009484629,0.005609536,-0.005324791
5,-3,2,1.55E-13,-9.28E-14,6.19E-14,1,0,0,0,4.884419191,-2.951899424,1.968534757,0.003498853,0.004924483,-0.002423232
5,-3,2,1.53E-13,-9.19E-14,6.13E-14,1,0,0,0,5.075150854,-2.943809152,1.936039508,0.001911797,0.000349051,-0.004197424
5,-3,2,1.52E-13,-9.10E-14,6.06E-14,1,0,0,0,5.140818421,-2.923033123,2.225145822,-0.001662079,0.023141577,0.012617589
5,-3,2,1.50E-13,-9.01E-14,6.00E-14,1,0,0,0,4.962400917,-2.85002454,2.018167379,-0.000486792,0.015108308,-0.01906806
5,-3,2,1.49E-13,-8.92E-14,5.94E-14,1,0,0,0,5.065317602,-2.932285514,1.928767589,0.00605058,-0.003645189,-0.002487264
5,-3,2,1.47E-13,-8.83E-14,5.88E-14,1,0,0,0,5.002373498,-2.932697741,2.009492327,0.014021958,0.005724155,-0.002639686
5,-3,2,1.46E-13,-8.74E-14,5.83E-14,1,0,0,0,5.094433936,-2.950026185,1.726350788,-0.006644689,-0.025663678,0.008138171
5,-3,2,1.44E-13,-8.65E-14,5.77E-14,1,0,0,0,5.027985127,-3.026681125,1.729450902,0.00638056,-0.025284403,3.13E-05
5,-3,2,1.43E-13,-8.56E-14,5.71E-14,1,0,0,0,5.099557605,-3.058244934,1.853223921,-0.008317015,0.028406846,0.006352504
5,-3,2,1.41E-13,-8.48E-14,5.65E-14,1,0,0,0,5.128758277,-3.15623063,1.909168894,-0.000331875,0.009595568,0.005619951
5,-3,2,1.40E-13,-8.39E-14,5.60E-14,1,0,0,0,5.065672591,-3.017511006,1.857454133,-0.007719119,-0.000293436,0.019892493
5,-3,2,1.38E-13,-8.31E-14,5.54E-14,1,0,0,0,4.910933152,-2.826265306,2.038267867,0.023166749,-0.009764773,0.012623162
5,-3,2,1.37E-13,-8.23E-14,5.48E-14,1,0,0,0,5.066933389,-2.928363328,2.043078925,-0.01483668,0.006916263,0.008613746
5,-3,2,1.36E-13,-8.14E-14,5.43E-14,1,0,0,0,4.986412983,-2.947246574,2.131411137,-0.018968076,-0.007940655,0.013660571
5,-3,2,1.34E-13,-8.06E-14,5.38E-14,1,0,0,0,5.075852215,-2.853677914,1.982165417,0.01449913,0.010903725,0.011089755
5,-3,2,1.33E-13,-7.98E-14,5.32E-14,1,0,0,0,5.094032233,-3.006364145,2.101980739,-0.014692135,-0.001741838,-0.003568488
5,-3,2,1.32E-13,-7.90E-14,5.27E-14,1,0,0,0,4.988379866,-2.960403145,2.028390677,0.008430472,-0.016261431,0.01366916
5,-3,2,1.30E-13,-7.82E-14,5.22E-14,1,0,0,0,5.065179121,-3.150181613,2.088922839,0.00270288,-0.004882334,0.004365318
5,-3,2,1.29E-13,-7.75E-14,5.16E-14,1,0,0,0,4.986936425,-2.948906167,1.82563456,-0.007966648,0.008143072,0.016451504
5,-3,2,1.28E-13,-7.67E-14,5.11E-14,1,0,0,0,4.851269596,-3.088546864,1.897931714,-0.004029725,-2.20E-06,-0.000308983
5,-3,2,1.27E-13,-7.59E-14,5.06E-14,1,0,0,0,5.037859729,-3.026714231,2.010635138,0.024943857,0.015442665,-0.012403427
5,-3,2,1.25E-13,-7.51E-14,5.01E-14,1,0,0,0,5.079263337,-3.234811559,2.113917208,0.020402563,-0.003515773,0.004549654
5,-3,2,1.24E-13,-7.44E-14,4.96E-14,1,0,0,0,5.07456225,-3.026848321,2.03733683,0.017557699,0.00187747,0.0098129
5,-3,2,1.23E-13,-7.37E-14,4.91E-14,1,0,0,0,4.841712307,-2.854473285,2.072134925,-0.01317399,-0.0114377,0.015037788
5,-3,2,1.22E-13,-7.29E-14,4.86E-14,1,0,0,0,4.918991562,-2.867445791,1.975926338,0.006548773,-0.00697926,-0.006951557
5,-3,2,1.20E-13,-7.22E-14,4.81E-14,1,0,0,0,4.912024108,-2.889160876,2.048092406,-0.009993168,-0.001136269,-0.002374514
5,-3,2,1.19E-13,-7.15E-14,4.76E-14,1,0,0,0,5.299529412,-3.110148773,1.947823477,0.015316457,-0.006418005,-0.002057952
5,-3,2,1.18E-13,-7.08E-14,4.72E-14,1,0,0,0,5.091297513,-3.199401562,2.000174759,-0.005160943,-0.004332069,-0.004584654
5,-3,2,1.17E-13,-7.00E-14,4.67E-14,1,0,0,0,4.903838849,-3.021376729,2.08628548,-0.004937479,-0.004292438,-0.010629396
5,-3,2,1.16E-13,-6.93E-14,4.62E-14,1,0,0,0,4.785758387,-2.787856526,1.944191061,0.009082452,0.018987577,-0.00942771
5,-3,2,1.14E-13,-6.87E-14,4.58E-14,1,0,0,0,4.936038784,-3.061802346,1.940665321,0.015281407,0.004508714,0.000765475
5,-3,2,1.13E-13,-6.80E-14,4.53E-14,1,0,0,0,4.96814327,-2.953819681,1.970687869,-0.011510176,-0.005304367,0.01000164
5,-3,2,1.12E-13,-6.73E-14,4.49E-14,1,0,0,0,5.057872171,-3.043596148,2.039969634,-0.022758607,0.000260232,0.004452487
5,-3,2,1.11E-13,-6.66E-14,4.44E-14,1,0,0,0,5.009925739,-2.925518751,2.008479651,-0.000241883,0.009009555,-0.002142921
5,-3,2,1.10E-13,-6.59E-14,4.40E-14,1,0,0,0,5.146559176,-3.071758553,2.032330235,0.017627817,0.001961294,0.013132158
5,-3,2,1.09E-13,-6.53E-14,4.35E-14,1,0,0,0,4.861262865,-3.056022856,1.960342573,-0.00985669,0.003186809,-0.007022735
5,-3,2,1.08E-13,-6.46E-14,4.31E-14,1,0,0,0,5.021650278,-2.890899172,1.972548854,0.009668711,-0.01033016,0.01095771
5,-3,2,1.07E-13,-6.40E-14,4.27E-14,1,0,0,0,4.958805652,-2.857402636,1.963456983,0.001360332,-0.002622231,-0.012765113
5,-3,2,1.06E-13,-6.33E-14,4.22E-14,1,0,0,0,4.997522244,-3.019419625,1.886241188,0.003314486,0.001422885,0.002882607
5,-3,2,1.05E-13,-6.27E-14,4.18E-14,1,0,0,0,5.108870385,-3.01351981,2.114058028,0.000848766,-0.00167721,-0.009733243
5,-3,2,1.03E-13,-6.21E-14,4.14E-14,1,0,0,0,5.110486862,-2.90167459,2.001687574,-0.016806618,-0.007735758,0.003719566
